Year,section,reach,pass,unitnum,unittype,Vert index,pitnumber,species,length 1 (mm),length 2 (mm),Weight (g),clip,Sample date,notes
1989,OG,M,1,1,NA,16,NA,Cutthroat trout,95,NA,7.35,NONE,07 September 1989,NA
1989,OG,M,1,1,NA,17,NA,Cutthroat trout,86,NA,5.25,NONE,07 September 1989,NA
1989,OG,M,1,1,NA,18,NA,Cutthroat trout,132,NA,20.45,NONE,07 September 1989,NA
1989,OG,M,1,1,NA,19,NA,Cutthroat trout,150,NA,26.9,NONE,07 September 1989,NA
1989,OG,M,1,1,NA,20,NA,Cutthroat trout,142,NA,25.25,NONE,07 September 1989,NA
1989,OG,M,1,1,NA,21,NA,Cutthroat trout,142,NA,24.95,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,1,NA,Cutthroat trout,134,NA,22.5,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,2,NA,Cutthroat trout,112,NA,13.45,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,3,NA,Cutthroat trout,103,NA,10.4,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,4,NA,Cutthroat trout,90,NA,7.65,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,5,NA,Cutthroat trout,117,NA,15.35,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,6,NA,Cutthroat trout,110,NA,11.55,NONE,07 September 1989,NA
1989,OG,M,2,1,NA,7,NA,Cutthroat trout,131,NA,20.45,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,1,NA,Cutthroat trout,138,NA,22.6,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,2,NA,Cutthroat trout,140,NA,23.95,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,3,NA,Cutthroat trout,100,NA,8.85,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,4,NA,Cutthroat trout,93,NA,7.85,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,5,NA,Cutthroat trout,143,NA,28.05,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,6,NA,Cutthroat trout,128,NA,18.85,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,7,NA,Cutthroat trout,117,NA,17.4,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,8,NA,Cutthroat trout,130,NA,21.7,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,9,NA,Cutthroat trout,112,NA,14,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,10,NA,Cutthroat trout,84,NA,6,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,11,NA,Cutthroat trout,151,NA,30.8,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,12,NA,Cutthroat trout,110,NA,13.9,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,13,NA,Cutthroat trout,146,NA,28,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,14,NA,Cutthroat trout,97,NA,7.8,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,15,NA,Cutthroat trout,109,NA,10.85,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,16,NA,Cutthroat trout,123,NA,18.8,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,17,NA,Cutthroat trout,131,NA,19.35,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,18,NA,Cutthroat trout,132,NA,21.8,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,19,NA,Cutthroat trout,122,NA,17.3,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,20,NA,Cutthroat trout,92,NA,7.75,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,21,NA,Cutthroat trout,99,NA,8.25,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,22,NA,Cutthroat trout,106,NA,10.2,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,23,NA,Cutthroat trout,96,NA,7.35,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,24,NA,Cutthroat trout,84,NA,6.75,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,25,NA,Cutthroat trout,91,NA,7.65,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,26,NA,Cutthroat trout,145,NA,25.8,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,27,NA,Cutthroat trout,78,NA,4.55,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,28,NA,Cutthroat trout,89,NA,6.35,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,29,NA,Cutthroat trout,98,NA,7.9,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,30,NA,Cutthroat trout,105,NA,9.7,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,31,NA,Cutthroat trout,131,NA,19.75,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,32,NA,Cutthroat trout,40,NA,0.85,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,33,NA,Cutthroat trout,123,NA,16.9,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,34,NA,Cutthroat trout,120,NA,17.45,NONE,07 September 1989,NA
1989,OG,U,1,1,NA,35,NA,Cutthroat trout,113,NA,13.1,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,1,NA,Cutthroat trout,121,NA,19.55,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,2,NA,Cutthroat trout,88,NA,6.9,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,3,NA,Cutthroat trout,79,NA,5.2,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,4,NA,Cutthroat trout,90,NA,6.95,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,5,NA,Cutthroat trout,134,NA,22.55,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,6,NA,Cutthroat trout,77,NA,4.75,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,7,NA,Cutthroat trout,87,NA,7.25,NONE,07 September 1989,NA
1989,OG,U,2,1,NA,8,NA,Cutthroat trout,124,NA,17.55,NONE,07 September 1989,NA
1990,CC,L,1,1,P,1,NA,Cutthroat trout,120,NA,14.5,NONE,16 August 1990,NA
1990,CC,L,1,1,P,2,NA,Cutthroat trout,127,NA,18.6,NONE,15 August 1990,NA
1990,CC,L,1,1,P,3,NA,Cutthroat trout,97,NA,7.6,NONE,15 August 1990,NA
1990,CC,L,1,1,P,4,NA,Cutthroat trout,168,NA,39.05,NONE,15 August 1990,NA
1990,CC,L,1,1,P,5,NA,Cutthroat trout,117,NA,13.45,NONE,15 August 1990,NA
1990,CC,L,1,1,P,6,NA,Cutthroat trout,86,NA,6,NONE,15 August 1990,NA
1990,CC,L,1,1,P,7,NA,Cutthroat trout,124,NA,16.45,NONE,15 August 1990,NA
1990,CC,L,1,1,P,8,NA,Cutthroat trout,131,NA,27,NONE,15 August 1990,NA
1990,CC,L,1,1,P,9,NA,Cutthroat trout,105,NA,10.45,NONE,15 August 1990,NA
1990,CC,L,1,1,P,10,NA,Cutthroat trout,125,NA,17.55,NONE,15 August 1990,NA
1990,CC,L,1,1,P,11,NA,Cutthroat trout,116,NA,13.05,NONE,15 August 1990,NA
1990,CC,L,1,1,P,12,NA,Cutthroat trout,149,NA,27.75,NONE,15 August 1990,NA
1990,CC,L,1,1,P,13,NA,Cutthroat trout,82,NA,5.85,NONE,15 August 1990,NA
1990,CC,L,1,1,P,14,NA,Cutthroat trout,97,NA,7.3,NONE,15 August 1990,NA
1990,CC,L,1,1,P,15,NA,Cutthroat trout,126,NA,17.7,NONE,15 August 1990,NA
1990,CC,L,1,1,P,16,NA,Cutthroat trout,129,NA,18.7,NONE,15 August 1990,NA
1990,CC,L,1,2,C,1,NA,Cutthroat trout,153,NA,29.85,NONE,15 August 1990,NA
1990,CC,L,1,2,C,2,NA,Cutthroat trout,164,NA,39,NONE,15 August 1990,NA
1990,CC,L,1,2,C,3,NA,Cutthroat trout,125,NA,17.15,NONE,15 August 1990,NA
1990,CC,L,1,2,C,4,NA,Cutthroat trout,100,NA,8.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,5,NA,Cutthroat trout,92,NA,7,NONE,15 August 1990,NA
1990,CC,L,1,2,C,6,NA,Cutthroat trout,97,NA,7.3,NONE,15 August 1990,NA
1990,CC,L,1,2,C,7,NA,Cutthroat trout,164,NA,36.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,8,NA,Cutthroat trout,91,NA,7,NONE,15 August 1990,NA
1990,CC,L,1,2,C,9,NA,Cutthroat trout,123,NA,15.4,NONE,15 August 1990,NA
1990,CC,L,1,2,C,10,NA,Cutthroat trout,122,NA,14.5,NONE,15 August 1990,NA
1990,CC,L,1,2,C,11,NA,Cutthroat trout,107,NA,10.5,NONE,15 August 1990,NA
1990,CC,L,1,2,C,12,NA,Cutthroat trout,133,NA,19.8,NONE,15 August 1990,NA
1990,CC,L,1,2,C,13,NA,Cutthroat trout,112,NA,10.75,NONE,15 August 1990,NA
1990,CC,L,1,2,C,14,NA,Cutthroat trout,95,NA,8.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,15,NA,Cutthroat trout,105,NA,9.75,NONE,15 August 1990,NA
1990,CC,L,1,2,C,16,NA,Cutthroat trout,44,NA,0.7,NONE,15 August 1990,NA
1990,CC,L,1,2,C,17,NA,Cutthroat trout,133,NA,18.75,NONE,15 August 1990,NA
1990,CC,L,1,2,C,18,NA,Cutthroat trout,41,NA,0.65,NONE,15 August 1990,NA
1990,CC,L,1,2,C,19,NA,Cutthroat trout,107,NA,10.35,NONE,15 August 1990,NA
1990,CC,L,1,2,C,20,NA,Cutthroat trout,87,NA,6.1,NONE,15 August 1990,NA
1990,CC,L,1,2,C,21,NA,Cutthroat trout,93,NA,7.25,NONE,15 August 1990,NA
1990,CC,L,1,2,C,22,NA,Cutthroat trout,126,NA,17.2,NONE,15 August 1990,NA
1990,CC,L,1,2,C,23,NA,Cutthroat trout,126,NA,15.9,NONE,15 August 1990,NA
1990,CC,L,1,2,C,24,NA,Cutthroat trout,90,NA,6.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,25,NA,Cutthroat trout,41,NA,0.7,NONE,15 August 1990,NA
1990,CC,L,1,2,C,26,NA,Cutthroat trout,114,NA,14.15,NONE,15 August 1990,NA
1990,CC,L,1,2,C,27,NA,Cutthroat trout,40,NA,0.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,28,NA,Cutthroat trout,39,NA,0.65,NONE,15 August 1990,NA
1990,CC,L,1,2,C,29,NA,Cutthroat trout,39,NA,0.5,NONE,15 August 1990,NA
1990,CC,L,1,2,C,30,NA,Cutthroat trout,99,NA,7.8,NONE,15 August 1990,NA
1990,CC,L,1,2,C,31,NA,Cutthroat trout,42,NA,0.45,NONE,15 August 1990,NA
1990,CC,L,1,2,C,32,NA,Cutthroat trout,130,NA,17.6,NONE,15 August 1990,NA
1990,CC,L,1,2,C,33,NA,Cutthroat trout,121,NA,15.8,NONE,15 August 1990,NA
1990,CC,L,1,2,C,34,NA,Cutthroat trout,80,NA,5.6,NONE,15 August 1990,NA
1990,CC,L,1,2,C,35,NA,Cutthroat trout,41,NA,0.75,NONE,15 August 1990,NA
1990,CC,L,1,2,C,36,NA,Cutthroat trout,37,NA,0.55,NONE,15 August 1990,NA
1990,CC,L,1,2,C,37,NA,Cutthroat trout,38,NA,0.45,NONE,15 August 1990,NA
1990,CC,L,1,2,C,38,NA,Cutthroat trout,120,NA,15,NONE,15 August 1990,NA
1990,CC,L,1,2,C,39,NA,Cutthroat trout,140,NA,22.75,NONE,15 August 1990,NA
1990,CC,L,1,4,P,1,NA,Cutthroat trout,102,NA,10,NONE,15 August 1990,NA
1990,CC,L,1,4,P,2,NA,Cutthroat trout,90,NA,6.3,NONE,15 August 1990,NA
1990,CC,L,1,4,P,3,NA,Cutthroat trout,98,NA,7.35,NONE,15 August 1990,NA
1990,CC,L,1,4,P,4,NA,Cutthroat trout,125,NA,15.35,NONE,15 August 1990,NA
1990,CC,L,1,4,P,5,NA,Cutthroat trout,168,NA,38.35,NONE,15 August 1990,NA
1990,CC,L,1,4,P,6,NA,Cutthroat trout,146,NA,25.95,NONE,15 August 1990,NA
1990,CC,L,1,5,C,1,NA,Cutthroat trout,46,NA,0.85,NONE,15 August 1990,NA
1990,CC,L,1,5,C,2,NA,Cutthroat trout,91,NA,8.4,NONE,15 August 1990,NA
1990,CC,L,1,5,C,3,NA,Cutthroat trout,43,NA,0.75,NONE,15 August 1990,NA
1990,CC,L,1,5,C,4,NA,Cutthroat trout,102,NA,9.9,NONE,15 August 1990,NA
1990,CC,L,1,5,C,5,NA,Cutthroat trout,131,NA,19.6,NONE,15 August 1990,NA
1990,CC,L,1,5,C,6,NA,Cutthroat trout,149,NA,27.8,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,1,NA,Cutthroat trout,88,NA,7.15,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,2,NA,Cutthroat trout,148,NA,28.05,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,3,NA,Cutthroat trout,140,NA,22.5,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,4,NA,Cutthroat trout,54,NA,1.5,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,5,NA,Cutthroat trout,45,NA,0.8,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,6,NA,Cutthroat trout,101,NA,9.85,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,7,NA,Cutthroat trout,97,NA,8.15,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,8,NA,Cutthroat trout,48,NA,0.95,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,9,NA,Cutthroat trout,45,NA,0.6,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,10,NA,Cutthroat trout,36,NA,0.4,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,11,NA,Cutthroat trout,35,NA,0.5,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,12,NA,Cutthroat trout,41,NA,0.5,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,13,NA,Cutthroat trout,91,NA,6.35,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,14,NA,Cutthroat trout,46,NA,0.8,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,15,NA,Cutthroat trout,117,NA,13.55,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,16,NA,Cutthroat trout,36,NA,0.35,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,17,NA,Cutthroat trout,47,NA,0.85,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,18,NA,Cutthroat trout,180,NA,48.3,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,19,NA,Cutthroat trout,108,NA,11.45,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,20,NA,Cutthroat trout,106,NA,11.5,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,21,NA,Cutthroat trout,41,NA,0.55,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,22,NA,Cutthroat trout,39,NA,0.55,NONE,15 August 1990,NA
1990,CC,L,1,6,SC,23,NA,Cutthroat trout,45,NA,0.7,NONE,15 August 1990,NA
1990,CC,L,2,1,P,1,NA,Cutthroat trout,131,NA,27,NONE,15 August 1990,NA
1990,CC,L,2,1,P,2,NA,Cutthroat trout,129,NA,18.7,NONE,15 August 1990,NA
1990,CC,L,2,2,C,1,NA,Cutthroat trout,65,NA,3.8,NONE,15 August 1990,NA
1990,CC,L,2,2,C,2,NA,Cutthroat trout,126,NA,15.55,NONE,15 August 1990,NA
1990,CC,L,2,2,C,3,NA,Cutthroat trout,93,NA,6.8,NONE,15 August 1990,NA
1990,CC,L,2,2,C,4,NA,Cutthroat trout,90,NA,7.1,NONE,15 August 1990,NA
1990,CC,L,2,2,C,5,NA,Cutthroat trout,107,NA,9.45,NONE,15 August 1990,NA
1990,CC,L,2,2,C,6,NA,Cutthroat trout,137,NA,23.15,NONE,15 August 1990,NA
1990,CC,L,2,2,C,7,NA,Cutthroat trout,154,NA,38.7,NONE,15 August 1990,NA
1990,CC,L,2,4,P,1,NA,Cutthroat trout,88,NA,6.2,NONE,15 August 1990,NA
1990,CC,L,2,4,P,2,NA,Cutthroat trout,142,NA,23.95,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,1,NA,Cutthroat trout,51,NA,1.15,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,2,NA,Cutthroat trout,43,NA,0.85,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,3,NA,Cutthroat trout,108,NA,10.95,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,4,NA,Cutthroat trout,39,NA,0.55,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,5,NA,Cutthroat trout,40,NA,0.75,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,6,NA,Cutthroat trout,52,NA,1.4,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,7,NA,Cutthroat trout,49,NA,1.35,NONE,15 August 1990,NA
1990,CC,L,2,6,SC,8,NA,Cutthroat trout,167,NA,41.85,NONE,15 August 1990,NA
1990,CC,M,1,7,P,1,NA,Cutthroat trout,52,NA,1.35,NONE,15 August 1990,NA
1990,CC,M,1,7,P,2,NA,Cutthroat trout,105,NA,10.05,NONE,15 August 1990,NA
1990,CC,M,1,7,P,3,NA,Cutthroat trout,90,NA,9.4,NONE,15 August 1990,NA
1990,CC,M,1,7,P,4,NA,Cutthroat trout,103,NA,9.3,NONE,15 August 1990,NA
1990,CC,M,1,7,P,5,NA,Cutthroat trout,155,NA,34.8,NONE,15 August 1990,NA
1990,CC,M,1,7,P,6,NA,Cutthroat trout,94,NA,6.95,NONE,15 August 1990,NA
1990,CC,M,1,7,P,7,NA,Cutthroat trout,118,NA,14.4,NONE,15 August 1990,NA
1990,CC,M,1,7,P,8,NA,Cutthroat trout,110,NA,11.85,NONE,15 August 1990,NA
1990,CC,M,1,7,P,9,NA,Cutthroat trout,132,NA,20.65,NONE,15 August 1990,NA
1990,CC,M,1,7,P,10,NA,Cutthroat trout,158,NA,31.6,NONE,15 August 1990,NA
1990,CC,M,1,8,C,1,NA,Cutthroat trout,35,NA,0.35,NONE,15 August 1990,NA
1990,CC,M,1,8,C,2,NA,Cutthroat trout,89,NA,6,NONE,15 August 1990,NA
1990,CC,M,1,8,C,3,NA,Cutthroat trout,129,NA,19.5,NONE,15 August 1990,NA
1990,CC,M,1,8,C,4,NA,Cutthroat trout,114,NA,11.95,NONE,15 August 1990,NA
1990,CC,M,1,8,C,5,NA,Cutthroat trout,90,NA,6.15,NONE,15 August 1990,NA
1990,CC,M,1,8,C,6,NA,Cutthroat trout,154,NA,30.1,NONE,15 August 1990,NA
1990,CC,M,1,8,C,7,NA,Cutthroat trout,88,NA,6.3,NONE,15 August 1990,NA
1990,CC,M,1,8,C,8,NA,Cutthroat trout,106,NA,10.85,NONE,15 August 1990,NA
1990,CC,M,1,8,C,9,NA,Cutthroat trout,95,NA,10.75,NONE,15 August 1990,NA
1990,CC,M,1,8,C,10,NA,Cutthroat trout,143,NA,25.3,NONE,15 August 1990,NA
1990,CC,M,1,8,C,11,NA,Cutthroat trout,130,NA,19.85,NONE,15 August 1990,NA
1990,CC,M,1,8,C,12,NA,Cutthroat trout,120,NA,14.65,NONE,15 August 1990,NA
1990,CC,M,1,8,C,13,NA,Cutthroat trout,167,NA,45.35,NONE,15 August 1990,NA
1990,CC,M,1,8,C,14,NA,Cutthroat trout,102,NA,9.05,NONE,15 August 1990,NA
1990,CC,M,1,8,C,15,NA,Cutthroat trout,110,NA,11.95,NONE,15 August 1990,NA
1990,CC,M,1,8,C,16,NA,Cutthroat trout,155,NA,30.6,NONE,15 August 1990,NA
1990,CC,M,1,8,C,17,NA,Cutthroat trout,93,NA,7.65,NONE,15 August 1990,NA
1990,CC,M,1,8,C,18,NA,Cutthroat trout,140,NA,23.35,NONE,15 August 1990,NA
1990,CC,M,1,8,C,19,NA,Cutthroat trout,177,NA,46.65,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,1,NA,Cutthroat trout,39,NA,0.4,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,2,NA,Cutthroat trout,45,NA,0.95,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,3,NA,Cutthroat trout,97,NA,7.35,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,4,NA,Cutthroat trout,36,NA,0.33,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,5,NA,Cutthroat trout,91,NA,6.1,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,6,NA,Cutthroat trout,61,NA,3.25,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,7,NA,Cutthroat trout,42,NA,0.75,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,8,NA,Cutthroat trout,40,NA,0.45,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,9,NA,Cutthroat trout,32,NA,0.35,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,10,NA,Cutthroat trout,88,NA,6,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,11,NA,Cutthroat trout,96,NA,8.35,NONE,15 August 1990,NA
1990,CC,M,1,9,SC,12,NA,Cutthroat trout,149,NA,31.1,NONE,15 August 1990,NA
1990,CC,M,1,10,P,1,NA,Cutthroat trout,84,NA,5.3,NONE,15 August 1990,NA
1990,CC,M,1,10,P,2,NA,Cutthroat trout,38,NA,0.55,NONE,15 August 1990,NA
1990,CC,M,1,10,P,3,NA,Cutthroat trout,128,NA,16.65,NONE,15 August 1990,NA
1990,CC,M,1,10,P,4,NA,Cutthroat trout,131,NA,21,NONE,15 August 1990,NA
1990,CC,M,1,10,P,5,NA,Cutthroat trout,91,NA,7.7,NONE,15 August 1990,NA
1990,CC,M,1,10,P,6,NA,Cutthroat trout,162,NA,38.8,NONE,15 August 1990,NA
1990,CC,M,1,10,P,7,NA,Cutthroat trout,114,NA,12.8,NONE,15 August 1990,NA
1990,CC,M,1,10,P,8,NA,Cutthroat trout,96,NA,8.6,NONE,15 August 1990,NA
1990,CC,M,1,10,P,9,NA,Cutthroat trout,150,NA,28.25,NONE,15 August 1990,NA
1990,CC,M,1,10,P,10,NA,Cutthroat trout,102,NA,10.05,NONE,15 August 1990,NA
1990,CC,M,1,10,P,11,NA,Cutthroat trout,36,NA,0.55,NONE,15 August 1990,NA
1990,CC,M,1,10,P,12,NA,Cutthroat trout,150,NA,30.85,NONE,15 August 1990,NA
1990,CC,M,1,11,C,1,NA,Cutthroat trout,89,NA,7.1,NONE,15 August 1990,NA
1990,CC,M,1,11,C,2,NA,Cutthroat trout,89,NA,6.05,NONE,15 August 1990,NA
1990,CC,M,1,11,C,3,NA,Cutthroat trout,101,NA,8.55,NONE,15 August 1990,NA
1990,CC,M,1,11,C,4,NA,Cutthroat trout,118,NA,14.2,NONE,15 August 1990,NA
1990,CC,M,1,11,C,5,NA,Cutthroat trout,137,NA,22.4,NONE,15 August 1990,NA
1990,CC,M,1,11,C,6,NA,Cutthroat trout,141,NA,24.9,NONE,15 August 1990,NA
1990,CC,M,1,11,C,7,NA,Cutthroat trout,83,NA,5.25,NONE,15 August 1990,NA
1990,CC,M,1,11,C,8,NA,Cutthroat trout,125,NA,17.45,NONE,15 August 1990,NA
1990,CC,M,1,11,C,9,NA,Cutthroat trout,88,NA,6.3,NONE,15 August 1990,NA
1990,CC,M,1,11,C,10,NA,Cutthroat trout,127,NA,19.15,NONE,15 August 1990,NA
1990,CC,M,1,11,C,11,NA,Cutthroat trout,133,NA,18,NONE,15 August 1990,NA
1990,CC,M,1,11,C,12,NA,Cutthroat trout,142,NA,24.65,NONE,15 August 1990,NA
1990,CC,M,2,7,P,1,NA,Cutthroat trout,36,NA,0.6,NONE,15 August 1990,NA
1990,CC,M,2,7,P,2,NA,Cutthroat trout,76,NA,5.35,NONE,15 August 1990,NA
1990,CC,M,2,7,P,3,NA,Cutthroat trout,105,NA,9.85,NONE,15 August 1990,NA
1990,CC,M,2,7,P,4,NA,Cutthroat trout,125,NA,18.75,NONE,15 August 1990,NA
1990,CC,M,2,7,P,5,NA,Cutthroat trout,36,NA,0.5,NONE,15 August 1990,NA
1990,CC,M,2,7,P,6,NA,Cutthroat trout,119,NA,18.3,NONE,15 August 1990,NA
1990,CC,M,2,7,P,7,NA,Cutthroat trout,93,NA,7.35,NONE,15 August 1990,NA
1990,CC,M,2,7,P,8,NA,Cutthroat trout,146,NA,26.4,NONE,15 August 1990,NA
1990,CC,M,2,8,C,1,NA,Cutthroat trout,34,NA,0.35,NONE,15 August 1990,NA
1990,CC,M,2,8,C,2,NA,Cutthroat trout,43,NA,0.6,NONE,15 August 1990,NA
1990,CC,M,2,8,C,3,NA,Cutthroat trout,77,NA,4.15,NONE,15 August 1990,NA
1990,CC,M,2,8,C,4,NA,Cutthroat trout,41,NA,0.65,NONE,15 August 1990,NA
1990,CC,M,2,8,C,5,NA,Cutthroat trout,103,NA,9.85,NONE,15 August 1990,NA
1990,CC,M,2,8,C,6,NA,Cutthroat trout,134,NA,24.2,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,1,NA,Cutthroat trout,35,NA,0.4,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,2,NA,Cutthroat trout,32,NA,0.35,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,3,NA,Cutthroat trout,89,NA,6.1,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,4,NA,Cutthroat trout,139,NA,24.55,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,5,NA,Cutthroat trout,72,NA,3.25,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,6,NA,Cutthroat trout,37,NA,0.5,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,7,NA,Cutthroat trout,35,NA,0.55,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,8,NA,Cutthroat trout,89,NA,6.55,NONE,15 August 1990,NA
1990,CC,M,2,9,SC,9,NA,Cutthroat trout,106,NA,10,NONE,15 August 1990,NA
1990,CC,M,2,10,P,1,NA,Cutthroat trout,38,NA,0.55,NONE,15 August 1990,NA
1990,CC,M,2,10,P,2,NA,Cutthroat trout,139,NA,23.9,NONE,15 August 1990,NA
1990,CC,M,2,10,P,3,NA,Cutthroat trout,102,NA,10,NONE,15 August 1990,NA
1990,CC,M,2,10,P,4,NA,Cutthroat trout,108,NA,10.85,NONE,15 August 1990,NA
1990,CC,M,2,11,C,1,NA,Cutthroat trout,38,NA,0.55,NONE,15 August 1990,NA
1990,CC,M,2,11,C,2,NA,Cutthroat trout,41,NA,0.65,NONE,15 August 1990,NA
1990,CC,M,2,11,C,3,NA,Cutthroat trout,154,NA,31.95,NONE,15 August 1990,NA
1990,CC,M,2,11,C,4,NA,Cutthroat trout,32,NA,0.35,NONE,15 August 1990,NA
1990,CC,M,2,11,C,5,NA,Cutthroat trout,94,NA,8.65,NONE,15 August 1990,NA
1990,CC,M,2,11,C,6,NA,Cutthroat trout,134,NA,21.85,NONE,15 August 1990,NA
1990,CC,U,1,12,P,1,NA,Cutthroat trout,35,NA,0.35,NONE,15 August 1990,NA
1990,CC,U,1,12,P,2,NA,Cutthroat trout,39,NA,0.6,NONE,15 August 1990,NA
1990,CC,U,1,12,P,3,NA,Cutthroat trout,100,NA,8.5,NONE,15 August 1990,NA
1990,CC,U,1,12,P,4,NA,Cutthroat trout,105,NA,10.25,NONE,15 August 1990,NA
1990,CC,U,1,12,P,5,NA,Cutthroat trout,116,NA,13.25,NONE,15 August 1990,NA
1990,CC,U,1,12,P,6,NA,Cutthroat trout,85,NA,6.7,NONE,15 August 1990,NA
1990,CC,U,1,12,P,7,NA,Cutthroat trout,94,NA,7.3,NONE,15 August 1990,NA
1990,CC,U,1,12,P,8,NA,Cutthroat trout,143,NA,23.2,NONE,15 August 1990,NA
